"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"433","Dell","1","12.5","0","0","1","20","0","NaN","0","0","0","0","0","0","0","NaN","1","100","0","NaN","0","0","0","0","1","25","0","0","0","NaN","0","0","0","0","0","0","1","25","0","NaN","1","16.7","0","0","0","NaN","0","0","0","NaN"
"434","HP","1","12.5","0","0","1","20","0","NaN","1","33.3","0","0","0","0","0","NaN","0","0","0","NaN","0","0","1","100","0","0","0","0","0","NaN","0","0","0","0","0","0","1","25","0","NaN","0","0","1","100","0","NaN","0","0","0","NaN"
"435","Asus","1","12.5","0","0","1","20","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","NaN","0","0","0","0","1","25","0","0","0","NaN","0","0","0","0","0","0","1","25","0","NaN","1","16.7","0","0","0","NaN","0","0","0","NaN"
"436","Lenovo","2","25","2","66.7","0","0","0","NaN","0","0","1","100","1","33.3","0","NaN","0","0","0","NaN","1","100","0","0","0","0","1","50","0","NaN","0","0","1","50","1","100","0","0","0","NaN","1","16.7","0","0","0","NaN","1","100","0","NaN"
"437","Acer","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"438","Toshiba","1","12.5","0","0","1","20","0","NaN","1","33.3","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","1","50","0","NaN","0","0","1","50","0","0","0","0","0","NaN","1","16.7","0","0","0","NaN","0","0","0","NaN"
"439","Mac /Apple","2","25","1","33.3","1","20","0","NaN","1","33.3","0","0","1","33.3","0","NaN","0","0","0","NaN","0","0","0","0","2","50","0","0","0","NaN","1","100","0","0","0","0","1","25","0","NaN","2","33.3","0","0","0","NaN","0","0","0","NaN"
"440","Otro (especificar)","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"441","Total","8","100","3","100","5","100","0","NaN","3","100","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","2","100","0","NaN","1","100","2","100","1","100","4","100","0","NaN","6","100","1","100","0","NaN","1","100","0","NaN"
"442",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"443","P17f_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"444","P17_F_CELULAR_Es_resistente","44","48.9","22","48.9","22","48.9","0","NaN","15","65.2","10","52.6","10","37","8","61.5","1","12.5","0","NaN","8","38.1","14","41.2","19","67.9","3","42.9","4","28.6","6","66.7","5","71.4","3","21.4","15","62.5","11","50","25","54.3","10","45.5","3","75","6","33.3","0","NaN"
"445","P17_F_CELULAR_Barata","29","32.2","15","33.3","14","31.1","0","NaN","7","30.4","4","21.1","8","29.6","4","30.8","6","75","0","NaN","7","33.3","15","44.1","6","21.4","1","14.3","4","28.6","1","11.1","3","42.9","4","28.6","8","33.3","9","40.9","11","23.9","9","40.9","1","25","8","44.4","0","NaN"
"446","P17_F_CELULAR_Tiene_buena_resoluci_n_la_pant","48","53.3","23","51.1","25","55.6","0","NaN","15","65.2","11","57.9","12","44.4","7","53.8","3","37.5","0","NaN","11","52.4","18","52.9","14","50","5","71.4","10","71.4","5","55.6","6","85.7","5","35.7","9","37.5","13","59.1","21","45.7","13","59.1","2","50","12","66.7","0","NaN"
"447","P17_F_CELULAR_Toma_buenas_fotos","45","50","22","48.9","23","51.1","0","NaN","15","65.2","11","57.9","11","40.7","4","30.8","4","50","0","NaN","8","38.1","17","50","18","64.3","2","28.6","4","28.6","5","55.6","4","57.1","4","28.6","14","58.3","14","63.6","25","54.3","12","54.5","0","0","8","44.4","0","NaN"
"448","P17_F_CELULAR_Capacidad_de_almacenamiento","45","50","23","51.1","22","48.9","0","NaN","13","56.5","8","42.1","14","51.9","6","46.2","4","50","0","NaN","11","52.4","16","47.1","14","50","4","57.1","6","42.9","3","33.3","5","71.4","5","35.7","15","62.5","11","50","21","45.7","13","59.1","2","50","9","50","0","NaN"
"449","P17_F_CELULAR_Dise_o___color","37","41.1","17","37.8","20","44.4","0","NaN","15","65.2","6","31.6","11","40.7","4","30.8","1","12.5","0","NaN","8","38.1","15","44.1","11","39.3","3","42.9","7","50","6","66.7","4","57.1","2","14.3","5","20.8","13","59.1","18","39.1","9","40.9","2","50","8","44.4","0","NaN"
"450","P17_F_CELULAR_Tama_o_c_modo","22","24.4","14","31.1","8","17.8","0","NaN","8","34.8","6","31.6","5","18.5","2","15.4","1","12.5","0","NaN","3","14.3","4","11.8","12","42.9","3","42.9","0","0","2","22.2","2","28.6","2","14.3","7","29.2","9","40.9","14","30.4","4","18.2","1","25","3","16.7","0","NaN"
"451","P17_F_CELULAR_Otra__especificar","9","10","3","6.7","6","13.3","0","NaN","3","13","2","10.5","3","11.1","0","0","1","12.5","0","NaN","1","4.8","3","8.8","3","10.7","2","28.6","2","14.3","2","22.2","0","0","5","35.7","0","0","0","0","7","15.2","1","4.5","0","0","1","5.6","0","NaN"
"452","Total","90","100","45","100","45","100","0","NaN","23","100","19","100","27","100","13","100","8","100","0","NaN","21","100","34","100","28","100","7","100","14","100","9","100","7","100","14","100","24","100","22","100","46","100","22","100","4","100","18","100","0","NaN"
"453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"454","P17f_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"455","P17_F_COMPU_Es_resistente","5","62.5","2","66.7","3","60","0","NaN","2","66.7","1","100","2","66.7","0","NaN","0","0","0","NaN","0","0","1","100","3","75","1","50","0","NaN","1","100","0","0","1","100","3","75","0","NaN","4","66.7","1","100","0","NaN","0","0","0","NaN"
"456","P17_F_COMPU_Barata","3","37.5","1","33.3","2","40","0","NaN","1","33.3","0","0","1","33.3","0","NaN","1","100","0","NaN","1","100","1","100","1","25","0","0","0","NaN","0","0","1","50","0","0","2","50","0","NaN","1","16.7","1","100","0","NaN","1","100","0","NaN"
"457","P17_F_COMPU_Tiene_buena_resoluci_n_la_pant","5","62.5","2","66.7","3","60","0","NaN","2","66.7","1","100","2","66.7","0","NaN","0","0","0","NaN","1","100","1","100","1","25","2","100","0","NaN","0","0","2","100","1","100","2","50","0","NaN","3","50","1","100","0","NaN","1","100","0","NaN"
"458","P17_F_COMPU_Capacidad_de_almacenamiento","8","100","3","100","5","100","0","NaN","3","100","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","2","100","0","NaN","1","100","2","100","1","100","4","100","0","NaN","6","100","1","100","0","NaN","1","100","0","NaN"
"459","P17_F_COMPU_Dise_o___color","5","62.5","2","66.7","3","60","0","NaN","2","66.7","0","0","3","100","0","NaN","0","0","0","NaN","1","100","0","0","3","75","1","50","0","NaN","1","100","2","100","0","0","2","50","0","NaN","4","66.7","0","0","0","NaN","1","100","0","NaN"
"460","P17_F_COMPU_Tama_o_c_modo","5","62.5","2","66.7","3","60","0","NaN","2","66.7","1","100","1","33.3","0","NaN","1","100","0","NaN","0","0","0","0","3","75","2","100","0","NaN","1","100","1","50","1","100","2","50","0","NaN","5","83.3","0","0","0","NaN","0","0","0","NaN"
"461","P17_F_COMPU_Otra__especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"462","Total","8","100","3","100","5","100","0","NaN","3","100","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","2","100","0","NaN","1","100","2","100","1","100","4","100","0","NaN","6","100","1","100","0","NaN","1","100","0","NaN"
"463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"464","P18_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"465","P18_CELULAR_Por_moda","15","16.7","6","13.3","9","20","0","NaN","5","21.7","2","10.5","7","25.9","1","7.7","0","0","0","NaN","3","14.3","6","17.6","5","17.9","1","14.3","5","35.7","1","11.1","3","42.9","0","0","5","20.8","1","4.5","8","17.4","2","9.1","1","25","4","22.2","0","NaN"
"466","P18_CELULAR_Ya_no_sirve","61","67.8","32","71.1","29","64.4","0","NaN","12","52.2","13","68.4","21","77.8","9","69.2","6","75","0","NaN","12","57.1","25","73.5","19","67.9","5","71.4","11","78.6","4","44.4","5","71.4","14","100","13","54.2","14","63.6","29","63","17","77.3","4","100","11","61.1","0","NaN"
"467","P18_CELULAR_Por_deterioro__Es_muy_viejo__a","44","48.9","21","46.7","23","51.1","0","NaN","12","52.2","12","63.2","11","40.7","6","46.2","3","37.5","0","NaN","9","42.9","19","55.9","13","46.4","3","42.9","9","64.3","6","66.7","2","28.6","8","57.1","11","45.8","8","36.4","21","45.7","10","45.5","3","75","10","55.6","0","NaN"
"468","P18_CELULAR_La_pantalla_no_se_ve_bien_est_","37","41.1","16","35.6","21","46.7","0","NaN","9","39.1","7","36.8","13","48.1","5","38.5","3","37.5","0","NaN","6","28.6","13","38.2","15","53.6","3","42.9","9","64.3","4","44.4","4","57.1","7","50","7","29.2","6","27.3","20","43.5","8","36.4","4","100","5","27.8","0","NaN"
"469","P18_CELULAR_No_tiene_tanta_capacidad_de_al","17","18.9","9","20","8","17.8","0","NaN","3","13","5","26.3","8","29.6","1","7.7","0","0","0","NaN","4","19","6","17.6","6","21.4","1","14.3","4","28.6","1","11.1","4","57.1","3","21.4","5","20.8","0","0","8","17.4","2","9.1","2","50","5","27.8","0","NaN"
"470","P18_CELULAR_Quiero_un_modelo_m_s_reciente_","30","33.3","17","37.8","13","28.9","0","NaN","11","47.8","4","21.1","12","44.4","2","15.4","1","12.5","0","NaN","9","42.9","10","29.4","10","35.7","1","14.3","5","35.7","4","44.4","4","57.1","2","14.3","7","29.2","8","36.4","17","37","4","18.2","1","25","8","44.4","0","NaN"
"471","P18_CELULAR_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"472","P18_CELULAR_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"473","Total","90","100","45","100","45","100","0","NaN","23","100","19","100","27","100","13","100","8","100","0","NaN","21","100","34","100","28","100","7","100","14","100","9","100","7","100","14","100","24","100","22","100","46","100","22","100","4","100","18","100","0","NaN"
"474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"475","P18_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"476","P18_TABLET_Por_moda","8","8.9","4","8.9","4","8.9","0","NaN","1","4.3","0","0","5","18.5","2","15.4","0","0","0","NaN","3","14.3","0","0","4","14.3","1","14.3","0","0","0","0","1","14.3","0","0","7","29.2","0","0","6","13","1","4.5","0","0","1","5.6","0","NaN"
"477","P18_TABLET_Ya_no_sirve","57","63.3","30","66.7","27","60","0","NaN","14","60.9","15","78.9","18","66.7","5","38.5","5","62.5","0","NaN","13","61.9","22","64.7","17","60.7","5","71.4","8","57.1","7","77.8","3","42.9","12","85.7","10","41.7","17","77.3","27","58.7","14","63.6","3","75","13","72.2","0","NaN"
"478","P18_TABLET_Por_deterioro__Es_muy_viejo__a","48","53.3","24","53.3","24","53.3","0","NaN","9","39.1","13","68.4","11","40.7","9","69.2","6","75","0","NaN","12","57.1","16","47.1","16","57.1","4","57.1","11","78.6","5","55.6","4","57.1","6","42.9","13","54.2","9","40.9","24","52.2","11","50","3","75","10","55.6","0","NaN"
"479","P18_TABLET_La_pantalla_no_se_ve_bien_est_","38","42.2","19","42.2","19","42.2","0","NaN","9","39.1","7","36.8","11","40.7","6","46.2","5","62.5","0","NaN","7","33.3","16","47.1","12","42.9","3","42.9","7","50","4","44.4","3","42.9","4","28.6","10","41.7","10","45.5","20","43.5","10","45.5","3","75","5","27.8","0","NaN"
"480","P18_TABLET_No_tiene_tanta_capacidad_de_al","19","21.1","7","15.6","12","26.7","0","NaN","6","26.1","4","21.1","4","14.8","4","30.8","1","12.5","0","NaN","3","14.3","7","20.6","7","25","2","28.6","5","35.7","0","0","3","42.9","4","28.6","7","29.2","0","0","11","23.9","4","18.2","1","25","3","16.7","0","NaN"
"481","P18_TABLET_Quiero_un_modelo_m_s_reciente_","12","13.3","3","6.7","9","20","0","NaN","4","17.4","1","5.3","4","14.8","2","15.4","1","12.5","0","NaN","2","9.5","5","14.7","4","14.3","1","14.3","1","7.1","2","22.2","1","14.3","3","21.4","4","16.7","1","4.5","7","15.2","2","9.1","1","25","2","11.1","0","NaN"
"482","P18_TABLET_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"483","P18_TABLET_No_sabe___no_contest","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"484","Total","90","100","45","100","45","100","0","NaN","23","100","19","100","27","100","13","100","8","100","0","NaN","21","100","34","100","28","100","7","100","14","100","9","100","7","100","14","100","24","100","22","100","46","100","22","100","4","100","18","100","0","NaN"
"485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"486","P18_COMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"487","P18_COMPU_Por_moda","4","12.9","2","11.8","2","14.3","0","NaN","1","7.7","0","0","3","30","0","0","0","0","0","NaN","0","0","1","11.1","3","27.3","0","0","0","0","0","0","0","0","0","0","4","57.1","0","0","3","20","1","25","0","0","0","0","0","NaN"
"488","P18_COMPU_Ya_no_sirve","21","67.7","11","64.7","10","71.4","0","NaN","10","76.9","5","83.3","6","60","0","0","0","0","0","NaN","6","75","8","88.9","5","45.5","2","66.7","3","60","3","100","2","66.7","7","87.5","2","28.6","4","80","9","60","3","75","1","100","8","72.7","0","NaN"
"489","P18_COMPU_Por_deterioro__Es_muy_viejo__a","16","51.6","9","52.9","7","50","0","NaN","6","46.2","5","83.3","4","40","0","0","1","100","0","NaN","2","25","6","66.7","5","45.5","3","100","2","40","1","33.3","1","33.3","6","75","3","42.9","3","60","9","60","2","50","1","100","4","36.4","0","NaN"
"490","P18_COMPU_La_pantalla_no_se_ve_bien_est_","10","32.3","5","29.4","5","35.7","0","NaN","5","38.5","2","33.3","3","30","0","0","0","0","0","NaN","2","25","3","33.3","3","27.3","2","66.7","2","40","1","33.3","2","66.7","2","25","2","28.6","1","20","5","33.3","1","25","1","100","3","27.3","0","NaN"
"491","P18_COMPU_No_tiene_tanta_capacidad_de_al","7","22.6","5","29.4","2","14.3","0","NaN","3","23.1","1","16.7","3","30","0","0","0","0","0","NaN","1","12.5","3","33.3","2","18.2","1","33.3","3","60","0","0","1","33.3","2","25","0","0","1","20","2","13.3","2","50","1","100","2","18.2","0","NaN"
"492","P18_COMPU_Quiero_un_modelo_m_s_reciente_","8","25.8","3","17.6","5","35.7","0","NaN","3","23.1","1","16.7","3","30","0","0","1","100","0","NaN","0","0","2","22.2","5","45.5","1","33.3","2","40","0","0","1","33.3","2","25","3","42.9","0","0","5","33.3","2","50","0","0","1","9.1","0","NaN"
"493","P18_COMPU_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"494","P18_COMPU_No_sabe___no_contest","1","3.2","1","5.9","0","0","0","NaN","0","0","0","0","0","0","1","100","0","0","0","NaN","1","12.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","14.3","0","0","0","0","0","0","0","0","1","9.1","0","NaN"
"495","Total","31","100","17","100","14","100","0","NaN","13","100","6","100","10","100","1","100","1","100","0","NaN","8","100","9","100","11","100","3","100","5","100","3","100","3","100","8","100","7","100","5","100","15","100","4","100","1","100","11","100","0","NaN"
"496",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"497","P18a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"498","P18_A_CELULAR_El_precio","56","62.2","29","64.4","27","60","0","NaN","11","47.8","11","57.9","21","77.8","7","53.8","6","75","0","NaN","12","57.1","21","61.8","18","64.3","5","71.4","6","42.9","3","33.3","4","57.1","11","78.6","14","58.3","18","81.8","28","60.9","14","63.6","3","75","11","61.1","0","NaN"
"499","P18_A_CELULAR_Suficiente_capacidad_de_almace","43","47.8","21","46.7","22","48.9","0","NaN","13","56.5","9","47.4","11","40.7","6","46.2","4","50","0","NaN","11","52.4","18","52.9","10","35.7","4","57.1","6","42.9","5","55.6","4","57.1","7","50","13","54.2","8","36.4","18","39.1","12","54.5","2","50","11","61.1","0","NaN"
"500","P18_A_CELULAR_Que_tome_buenas_fotos","43","47.8","22","48.9","21","46.7","0","NaN","12","52.2","10","52.6","10","37","6","46.2","5","62.5","0","NaN","10","47.6","16","47.1","15","53.6","2","28.6","8","57.1","6","66.7","2","28.6","4","28.6","15","62.5","8","36.4","20","43.5","10","45.5","1","25","12","66.7","0","NaN"
"501","P18_A_CELULAR_Resoluci_n_de_la_pantalla","49","54.4","20","44.4","29","64.4","0","NaN","14","60.9","8","42.1","17","63","6","46.2","4","50","0","NaN","13","61.9","15","44.1","15","53.6","6","85.7","9","64.3","4","44.4","5","71.4","9","64.3","14","58.3","8","36.4","25","54.3","12","54.5","2","50","10","55.6","0","NaN"
"502","P18_A_CELULAR_Que_sea_c_modo_para_cargar___n","30","33.3","15","33.3","15","33.3","0","NaN","8","34.8","8","42.1","7","25.9","6","46.2","1","12.5","0","NaN","7","33.3","11","32.4","10","35.7","2","28.6","7","50","2","22.2","3","42.9","4","28.6","6","25","8","36.4","14","30.4","6","27.3","2","50","8","44.4","0","NaN"
"503","P18_A_CELULAR_En_el_color___dise_o","37","41.1","15","33.3","22","48.9","0","NaN","13","56.5","4","21.1","13","48.1","3","23.1","4","50","0","NaN","9","42.9","14","41.2","11","39.3","3","42.9","7","50","3","33.3","4","57.1","4","28.6","7","29.2","12","54.5","20","43.5","10","45.5","0","0","7","38.9","0","NaN"
"504","P18_A_CELULAR_Que_sea_f_cil_de_usar","28","31.1","15","33.3","13","28.9","0","NaN","9","39.1","7","36.8","6","22.2","4","30.8","2","25","0","NaN","3","14.3","6","17.6","17","60.7","2","28.6","3","21.4","5","55.6","3","42.9","4","28.6","7","29.2","6","27.3","19","41.3","2","9.1","3","75","4","22.2","0","NaN"
