"","A1","B2","C3","D4","E5","F6","G7","H8","I9","J10","K11","L12","M13","N14","O15","P16","Q17","R18","S19","T20","U21","V22","W23","X24","Y25","Z26","NA27","NA28","NA29","NA30","NA31","NA32","NA33","NA34","NA35","NA36","NA37","NA38","NA39","NA40","NA41","NA42","NA43","NA44","NA45","NA46","NA47","NA48","NA49","NA50","NA51"
"64","P10_quienUsaTABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"65","Rr_P10_1_TABLET_Yo","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","1","100","0","0","0","NaN","0","0","0","0","0","0","1","50","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN"
"66","Rr_P10_1_TABLET_EsposoEsposa","0","0","0","0","0","0","0","NaN","0","0","1","20","1","20","0","0","1","100","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN"
"67","Rr_P10_1_TABLET_PapaMama","0","0","0","0","0","0","0","NaN","0","0","1","20","1","20","0","0","0","0","0","NaN","1","16.7","1","16.7","0","0","0","0","1","25","0","0","1","50","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN"
"68","Rr_P10_1_TABLET_HijosHijas","0","0","1","9.1","0","0","0","NaN","1","14.3","1","20","1","20","0","0","0","0","0","NaN","0","0","0","0","0","0","1","50","0","0","1","100","0","0","1","50","1","10","0","NaN","0","0","0","0","0","0","0","0","0","NaN"
"69","Rr_P10_1_TABLET_Otro","1","5.3","0","0","1","12.5","0","NaN","1","14.3","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","1","50","0","0","0","0","1","50","0","0","0","0","0","NaN","1","16.7","0","0","0","0","0","0","0","NaN"
"70","Total","19","100","11","100","8","100","0","NaN","7","100","5","100","5","100","1","100","1","100","0","NaN","6","100","6","100","5","100","2","100","4","100","1","100","2","100","2","100","10","100","0","NaN","6","100","3","100","2","100","8","100","0","NaN"
"71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72","P10_quienUsaCOMPU","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"73","Rr_P10_1_COMPU_Yo","102","95.3","52","92.9","50","98","0","NaN","44","97.8","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"74","Rr_P10_1_COMPU_EsposoEsposa","16","15","10","17.9","6","11.8","0","NaN","6","13.3","0","0","0","0","1","8.3","0","0","0","NaN","0","0","0","0","0","0","0","0","1","5.9","0","0","1","5.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NaN"
"75","Rr_P10_1_COMPU_PapaMama","10","9.3","8","14.3","2","3.9","0","NaN","6","13.3","1","3.7","1","5.3","0","0","0","0","0","NaN","0","0","0","0","1","5.9","0","0","0","0","0","0","1","5.9","0","0","0","0","0","0","1","4.3","0","0","0","0","0","0","0","NaN"
"76","Rr_P10_1_COMPU_HijosHijas","6","5.6","4","7.1","2","3.9","0","NaN","2","4.4","0","0","0","0","0","0","0","0","0","NaN","1","2.7","1","2.4","0","0","1","9.1","0","0","0","0","0","0","1","5.3","1","3.7","0","0","0","0","0","0","1","8.3","1","2","0","NaN"
"77","Rr_P10_1_COMPU_Otro","6","5.6","4","7.1","2","3.9","0","NaN","4","8.9","0","0","1","5.3","1","8.3","0","0","0","NaN","5","13.5","1","2.4","0","0","0","0","2","11.8","1","5.9","1","5.9","0","0","2","7.4","0","0","0","0","0","0","1","8.3","5","10","0","NaN"
"78","Total","107","100","56","100","51","100","0","NaN","45","100","27","100","19","100","12","100","4","100","0","NaN","37","100","42","100","17","100","11","100","17","100","17","100","17","100","19","100","27","100","10","100","23","100","22","100","12","100","50","100","0","NaN"
"79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"80","P15a_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"81","Mis Hijos / Hijas","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"82","Mi Papá / Mamá","2","100","1","100","1","100","0","NaN","1","100","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","1","100","1","100","0","NaN"
"83","Mi Esposo / Esposa","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"84","Otros familiares","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"85","Total","2","100","1","100","1","100","0","NaN","1","100","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","1","100","1","100","0","NaN"
"86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"87","P15a_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"88","Mis Hijos / Hijas","4","50","2","66.7","2","40","0","NaN","1","33.3","1","100","2","66.7","0","NaN","0","0","0","NaN","0","0","0","0","3","75","1","50","0","NaN","1","100","0","0","1","100","2","50","0","NaN","4","66.7","0","0","0","NaN","0","0","0","NaN"
"89","Mi Papá / Mamá","1","12.5","1","33.3","0","0","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","NaN","1","100","0","0","0","0","0","0","0","NaN","0","0","1","50","0","0","0","0","0","NaN","0","0","0","0","0","NaN","1","100","0","NaN"
"90","Mi Esposo / Esposa","2","25","0","0","2","40","0","NaN","1","33.3","0","0","0","0","0","NaN","1","100","0","NaN","0","0","1","100","1","25","0","0","0","NaN","0","0","0","0","0","0","2","50","0","NaN","1","16.7","1","100","0","NaN","0","0","0","NaN"
"91","Otros familiares","1","12.5","0","0","1","20","0","NaN","1","33.3","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","1","50","0","NaN","0","0","1","50","0","0","0","0","0","NaN","1","16.7","0","0","0","NaN","0","0","0","NaN"
"92","Total","8","100","3","100","5","100","0","NaN","3","100","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","2","100","0","NaN","1","100","2","100","1","100","4","100","0","NaN","6","100","1","100","0","NaN","1","100","0","NaN"
"93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"94","P15b_CEL","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"95","P15_B_CELULAR_Hablar_por_tel_fono","2","100","1","100","1","100","0","NaN","1","100","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","1","100","1","100","0","NaN"
"96","P15_B_CELULAR_Mandar_mensajes","1","50","1","100","0","0","0","NaN","0","0","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","1","50","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","1","50","0","NaN","0","NaN","0","NaN","1","100","0","0","0","NaN"
"97","P15_B_CELULAR_Jugar","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"98","P15_B_CELULAR_O_r_m_sica","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"99","P15_B_CELULAR_Buscar__informaci_n","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"100","P15_B_CELULAR_Tomar_fotos","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"101","P15_B_CELULAR_Mandar_mails","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"102","P15_B_CELULAR_Hacer_pagos","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"103","P15_B_CELULAR_Ver__TV","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"104","P15_B_CELULAR_Ver_pel_culas","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"105","P15_B_CELULAR_Ver_videos","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"106","P15_B_CELULAR_Comprar_por_internet","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"107","P15_B_CELULAR_Banca_en_l_nea","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"108","P15_B_CELULAR_Entrar_a_redes_sociales","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"109","P15_B_CELULAR_Para_trabajar","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"110","P15_B_CELULAR_Para_leer","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"111","P15_B_CELULAR_Hacer_tareas___trabajos_____dd","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"112","P15_B_CELULAR_Otra__Especificar","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","0","0","NaN","0","NaN","0","NaN","0","0","0","0","0","NaN"
"113","Total","2","100","1","100","1","100","0","NaN","1","100","0","NaN","0","NaN","1","100","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","0","NaN","2","100","0","NaN","0","NaN","0","NaN","1","100","1","100","0","NaN"
"114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"115","P15b_TABLET","Total_Total_f","Total_Total_pct","F1Genero_Femenino_f","F1Genero_Femenino_pct","F1Genero_Masculino_f","F1Genero_Masculino_pct","NSE_A/B_f","NSE_A/B_pct","NSE_C+_f","NSE_C+_pct","NSE_C_f","NSE_C_pct","NSE_C-_f","NSE_C-_pct","NSE_D+_f","NSE_D+_pct","NSE_D_f","NSE_D_pct","NSE_E_f","NSE_E_pct","Edad_Rango_18 - 24_f","Edad_Rango_18 - 24_pct","Edad_Rango_25 - 34_f","Edad_Rango_25 - 34_pct","Edad_Rango_35 - 44_f","Edad_Rango_35 - 44_pct","Edad_Rango_45 - 55_f","Edad_Rango_45 - 55_pct","Plaza_Ciudad de México_f","Plaza_Ciudad de México_pct","Plaza_Tijuana_f","Plaza_Tijuana_pct","Plaza_Monterrey_f","Plaza_Monterrey_pct","Plaza_Guadalajara_f","Plaza_Guadalajara_pct","Plaza_Puebla_f","Plaza_Puebla_pct","Plaza_Mérida_f","Plaza_Mérida_pct","EdocivilHIjos_Casado con hijos_f","EdocivilHIjos_Casado con hijos_pct","EdocivilHIjos_Casado sin hijos_f","EdocivilHIjos_Casado sin hijos_pct","EdocivilHIjos_Soltero con Hijos_f","EdocivilHIjos_Soltero con Hijos_pct","EdocivilHIjos_Soltero sin HIjos_f","EdocivilHIjos_Soltero sin HIjos_pct","EdocivilHIjos_No contestó_f","EdocivilHIjos_No contestó_pct"
"116","P15_B_TABLET_Hablar_por_tel_fono","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"117","P15_B_TABLET_Mandar_mensajes","2","25","1","33.3","1","20","0","NaN","1","33.3","1","100","0","0","0","NaN","0","0","0","NaN","0","0","1","100","0","0","1","50","0","NaN","0","0","0","0","1","100","1","25","0","NaN","1","16.7","1","100","0","NaN","0","0","0","NaN"
"118","P15_B_TABLET_Jugar","7","87.5","2","66.7","5","100","0","NaN","3","100","1","100","2","66.7","0","NaN","1","100","0","NaN","0","0","1","100","4","100","2","100","0","NaN","1","100","1","50","1","100","4","100","0","NaN","6","100","1","100","0","NaN","0","0","0","NaN"
"119","P15_B_TABLET_O_r_m_sica","6","75","2","66.7","4","80","0","NaN","2","66.7","1","100","2","66.7","0","NaN","1","100","0","NaN","0","0","1","100","4","100","1","50","0","NaN","1","100","0","0","1","100","4","100","0","NaN","5","83.3","1","100","0","NaN","0","0","0","NaN"
"120","P15_B_TABLET_Buscar__informaci_n","4","50","2","66.7","2","40","0","NaN","0","0","1","100","2","66.7","0","NaN","1","100","0","NaN","0","0","0","0","3","75","1","50","0","NaN","0","0","0","0","1","100","3","75","0","NaN","4","66.7","0","0","0","NaN","0","0","0","NaN"
"121","P15_B_TABLET_Tomar_fotos","6","75","2","66.7","4","80","0","NaN","2","66.7","1","100","2","66.7","0","NaN","1","100","0","NaN","0","0","1","100","3","75","2","100","0","NaN","0","0","1","50","1","100","4","100","0","NaN","5","83.3","1","100","0","NaN","0","0","0","NaN"
"122","P15_B_TABLET_Mandar_mails","3","37.5","2","66.7","1","20","0","NaN","0","0","1","100","1","33.3","0","NaN","1","100","0","NaN","1","100","0","0","1","25","1","50","0","NaN","0","0","1","50","1","100","1","25","0","NaN","2","33.3","0","0","0","NaN","1","100","0","NaN"
"123","P15_B_TABLET_Hacer_pagos","1","12.5","1","33.3","0","0","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","NaN","1","100","0","0","0","0","0","0","0","NaN","0","0","1","50","0","0","0","0","0","NaN","0","0","0","0","0","NaN","1","100","0","NaN"
"124","P15_B_TABLET_Ver__TV","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"125","P15_B_TABLET_Ver_pel_culas","4","50","1","33.3","3","60","0","NaN","2","66.7","1","100","1","33.3","0","NaN","0","0","0","NaN","0","0","1","100","2","50","1","50","0","NaN","1","100","0","0","1","100","2","50","0","NaN","3","50","1","100","0","NaN","0","0","0","NaN"
"126","P15_B_TABLET_Ver_videos","6","75","2","66.7","4","80","0","NaN","3","100","1","100","2","66.7","0","NaN","0","0","0","NaN","1","100","1","100","2","50","2","100","0","NaN","1","100","2","100","1","100","2","50","0","NaN","4","66.7","1","100","0","NaN","1","100","0","NaN"
"127","P15_B_TABLET_Comprar_por_internet","1","12.5","1","33.3","0","0","0","NaN","0","0","1","100","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","1","50","0","NaN","0","0","0","0","1","100","0","0","0","NaN","1","16.7","0","0","0","NaN","0","0","0","NaN"
"128","P15_B_TABLET_Banca_en_l_nea","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","NaN","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","0","0","0","0","NaN","0","0","0","0","0","NaN","0","0","0","NaN"
"129","P15_B_TABLET_Entrar_a_redes_sociales","7","87.5","3","100","4","80","0","NaN","2","66.7","1","100","3","100","0","NaN","1","100","0","NaN","1","100","1","100","4","100","1","50","0","NaN","1","100","1","50","1","100","4","100","0","NaN","5","83.3","1","100","0","NaN","1","100","0","NaN"
"130","P15_B_TABLET_Para_trabajar","1","12.5","1","33.3","0","0","0","NaN","0","0","0","0","1","33.3","0","NaN","0","0","0","NaN","1","100","0","0","0","0","0","0","0","NaN","0","0","1","50","0","0","0","0","0","NaN","0","0","0","0","0","NaN","1","100","0","NaN"
"131","P15_B_TABLET_Para_leer","3","37.5","2","66.7","1","20","0","NaN","1","33.3","1","100","1","33.3","0","NaN","0","0","0","NaN","0","0","1","100","1","25","1","50","0","NaN","0","0","0","0","1","100","2","50","0","NaN","2","33.3","1","100","0","NaN","0","0","0","NaN"
"132","P15_B_TABLET_Hacer_tareas___trabajos_____dd","2","25","1","33.3","1","20","0","NaN","0","0","1","100","1","33.3","0","NaN","0","0","0","NaN","0","0","0","0","1","25","1","50","0","NaN","0","0","0","0","1","100","1","25","0","NaN","2","33.3","0","0","0","NaN","0","0","0","NaN"
